Product_Price,Promotion,Product_Category,Store_Location,Shelf_Space,Competitor_Price,Season,Day_of_Week,Units_in_Inventory,Online_Sales,Week_of_Year,units_sold
11.6,0,Food,Suburban,16.25,11.96,Spring,Sat,107,0,14,101
8.01,0,Electronics,Urban,8.09,6.79,Fall,Sun,116,0,33,121
8.04,0,Housewares,Suburban,9.83,9.47,Fall,Mon,132,0,25,112
10.34,0,Food,Rural,13.37,9.4,Winter,Sun,119,0,38,96
15.64,1,Food,Rural,6.72,17.24,Summer,Sat,158,1,25,226
13.38,0,Clothing,Suburban,6.6,11.59,Spring,Sat,109,1,4,116
10.04,0,Food,Urban,9.79,10,Winter,Sun,107,1,49,124
12.53,0,Electronics,Suburban,8.65,14.26,Winter,Sat,148,1,36,145
15.3,0,Food,Urban,8.44,15.01,Fall,Wed,132,0,52,118
13.06,0,Housewares,Urban,10.77,15.38,Summer,Sun,124,1,33,130
13.71,0,Food,Rural,13.39,16.07,Fall,Mon,149,0,38,126
13.01,1,Clothing,Urban,9.43,12.65,Fall,Thu,102,1,15,230
15.72,0,Food,Rural,8.38,15.08,Winter,Wed,151,0,4,98
15.76,1,Electronics,Urban,5.99,14.94,Spring,Tue,71,0,49,242
13.61,0,Clothing,Rural,6.91,14.88,Fall,Thu,116,0,52,115
12.03,1,Clothing,Suburban,17.47,11.68,Fall,Fri,75,1,35,230
11.48,0,Clothing,Urban,7.01,11.43,Spring,Sat,122,0,27,93
12.37,0,Food,Urban,3.01,12.05,Spring,Wed,79,1,20,108
10.22,0,Electronics,Urban,4.03,8.6,Fall,Mon,116,1,31,121
18.25,1,Food,Suburban,12.8,16.73,Summer,Tue,127,0,43,239
11.01,0,Clothing,Urban,10.56,11.35,Fall,Sat,121,0,37,112
9.2,0,Food,Suburban,8.05,8.73,Spring,Sun,162,0,27,95
13.59,0,Food,Urban,6.34,15.26,Fall,Fri,162,1,17,121
10.07,0,Clothing,Urban,8.81,9.74,Winter,Wed,93,0,24,114
16.9,0,Housewares,Suburban,9.79,16.29,Summer,Sat,157,0,19,100
11.4,0,Clothing,Suburban,7.36,12.67,Winter,Thu,106,1,10,132
10.3,0,Clothing,Urban,8.45,10.81,Spring,Mon,116,1,29,120
10.51,0,Electronics,Urban,12.95,10.48,Fall,Thu,87,0,37,106
8.76,0,Housewares,Urban,8.06,9.73,Summer,Sat,89,0,8,98
9.19,0,Housewares,Urban,9.5,10.81,Winter,Fri,93,0,10,105
10.9,0,Clothing,Urban,10.84,9.85,Fall,Fri,183,1,2,126
7.74,0,Clothing,Rural,5.78,5.7,Fall,Fri,150,0,45,100
13.16,0,Housewares,Urban,4.66,12.97,Winter,Tue,149,0,2,115
15.52,1,Housewares,Urban,9.23,13.09,Spring,Thu,118,0,50,225
8.76,0,Electronics,Urban,10.89,9.05,Winter,Thu,135,0,50,100
13.77,1,Clothing,Suburban,14.23,14.74,Winter,Thu,107,1,28,240
11.08,0,Clothing,Urban,4.92,11.83,Winter,Sun,154,0,5,115
9.81,1,Clothing,Suburban,16.24,8.51,Fall,Wed,120,1,14,205
27.97,0,Food,Urban,9.84,28.2,Summer,Fri,98,0,2,19
16.18,0,Food,Rural,4.76,15.38,Summer,Wed,72,0,22,88
11.11,0,Electronics,Urban,9.11,11.33,Summer,Mon,97,1,1,138
11.43,0,Housewares,Suburban,10.76,12.36,Winter,Mon,120,0,6,114
11.55,0,Food,Rural,5.17,13.21,Fall,Thu,117,0,20,116
12.35,0,Electronics,Rural,18.4,12,Fall,Thu,85,0,45,121
9.66,0,Food,Suburban,7.88,7.45,Summer,Thu,121,0,46,100
9.47,1,Electronics,Rural,7.04,9.2,Fall,Mon,106,1,50,198
13.34,0,Clothing,Suburban,8.01,14.87,Winter,Wed,103,1,11,109
15.24,0,Electronics,Suburban,6.7,14.61,Winter,Mon,82,0,21,124
12.28,0,Clothing,Suburban,10.47,12.48,Winter,Tue,104,0,48,125
12.71,0,Electronics,Urban,7.37,10.73,Summer,Thu,135,1,37,127
9.53,0,Clothing,Suburban,10.5,10.86,Winter,Tue,177,1,6,128
10.08,0,Electronics,Suburban,10.53,9.1,Fall,Mon,78,1,21,129
13.26,0,Food,Suburban,7.14,13.97,Winter,Sat,97,1,32,122
10.61,0,Housewares,Rural,16.22,11.94,Spring,Fri,208,1,15,117
13.51,0,Electronics,Suburban,3.08,13.98,Fall,Tue,99,1,41,119
9.65,0,Food,Suburban,10.08,10.27,Winter,Wed,108,1,19,95
7.89,0,Housewares,Suburban,14.77,7.76,Fall,Thu,159,0,12,110
16.11,1,Food,Rural,6.25,17.58,Summer,Sun,114,1,8,248
16.49,0,Clothing,Rural,7.89,17.71,Spring,Wed,105,0,45,97
10.48,0,Food,Suburban,9.58,13.58,Winter,Sun,123,0,1,114
11.69,1,Food,Suburban,13.1,11.75,Winter,Sun,140,1,28,229
22.01,0,Housewares,Rural,6.23,22.26,Winter,Wed,140,0,11,76
13.21,0,Food,Suburban,5.99,14.81,Fall,Tue,132,0,43,118
8.73,0,Clothing,Suburban,11.79,9.62,Summer,Mon,73,0,13,118
14.78,0,Housewares,Urban,7.25,14.9,Winter,Fri,73,0,18,115
11.87,1,Clothing,Urban,9.94,12.8,Winter,Wed,122,1,34,244
9.68,0,Clothing,Rural,8.48,10.29,Summer,Sat,81,0,18,123
14.01,0,Electronics,Urban,4.81,14.97,Fall,Sat,82,0,21,116
14.82,0,Clothing,Urban,12.34,13.48,Winter,Fri,129,1,6,124
11.98,0,Clothing,Urban,2.86,9.44,Fall,Sun,118,0,50,115
10.92,0,Electronics,Urban,6.84,9.25,Winter,Sun,129,0,31,133
11.42,0,Clothing,Suburban,12.42,11.32,Winter,Sat,101,1,31,122
12.01,0,Food,Urban,11.7,10.42,Summer,Tue,105,1,1,113
10.95,0,Food,Urban,3.11,10.81,Winter,Sun,125,0,34,96
12.5,0,Food,Suburban,14.03,11.98,Summer,Mon,130,1,38,117
10.95,1,Electronics,Suburban,12.71,11.84,Fall,Tue,124,0,48,223
11.14,1,Clothing,Urban,10.89,10.93,Winter,Tue,92,0,18,220
9.19,0,Electronics,Urban,13.05,8.99,Fall,Fri,81,0,23,115
9.56,0,Clothing,Suburban,7.44,8.88,Fall,Sat,116,1,24,110
9.08,0,Electronics,Suburban,11.82,9.48,Fall,Sun,133,0,43,101
13.68,0,Housewares,Urban,9.18,13.04,Spring,Fri,186,1,43,125
8.8,0,Clothing,Rural,6.81,8.43,Summer,Sat,94,0,31,110
20.24,0,Electronics,Urban,9.07,20.1,Summer,Sun,138,1,31,103
20.58,1,Food,Suburban,8.64,21.68,Winter,Sun,90,1,28,241
12.17,0,Clothing,Suburban,10.87,14.53,Winter,Sun,182,1,50,138
10.38,0,Food,Suburban,8.18,9.8,Summer,Thu,94,0,35,100
13.5,0,Food,Rural,3.73,14.66,Summer,Wed,68,0,18,103
12.63,1,Clothing,Suburban,9.21,13.25,Winter,Thu,93,0,49,214
18.67,0,Housewares,Rural,7.78,20.18,Winter,Thu,184,0,40,98
10.84,0,Food,Urban,8.58,9.85,Fall,Wed,69,0,22,99
10,1,Food,Rural,5.15,9.61,Winter,Thu,103,1,21,189
13.08,1,Electronics,Suburban,5.14,13.61,Winter,Thu,109,0,40,224
13.46,0,Housewares,Urban,5.92,13.34,Summer,Tue,101,0,38,107
11.09,0,Clothing,Rural,7.63,11.23,Spring,Sun,118,0,25,129
6.42,1,Clothing,Rural,7,8.4,Winter,Thu,143,0,39,150
12.56,1,Food,Urban,11.94,14.83,Summer,Mon,165,1,16,248
16.84,0,Electronics,Urban,10.3,15.95,Fall,Sat,96,1,17,125
11.68,1,Electronics,Suburban,18.27,9.31,Fall,Sun,70,1,16,230
12.25,0,Electronics,Urban,9.33,12.12,Winter,Tue,105,0,36,130
13.11,0,Housewares,Urban,6.35,14.1,Summer,Sun,113,1,40,117
12.27,1,Housewares,Urban,6.96,12.37,Spring,Tue,171,1,39,236
19.93,0,Food,Urban,9.72,17.64,Spring,Sun,122,0,42,76
11.83,0,Food,Suburban,14.8,12.12,Spring,Sat,88,0,48,123
12.75,0,Housewares,Suburban,8.59,14.42,Winter,Fri,119,0,7,109
10.97,0,Food,Rural,3.49,10.66,Summer,Sun,88,0,50,103
14.96,0,Housewares,Urban,12.77,13.83,Summer,Tue,132,0,47,110
19.81,0,Electronics,Urban,5.78,18.66,Spring,Thu,98,1,45,105
14.94,0,Clothing,Urban,12.11,15.2,Winter,Mon,94,1,19,116
14.25,0,Food,Suburban,4.62,15.5,Fall,Sun,168,0,43,127
11.7,0,Clothing,Rural,10.26,12.66,Spring,Mon,91,1,48,135
16.3,1,Housewares,Urban,6.62,16.68,Fall,Sat,90,0,14,237
10.39,0,Food,Urban,12.92,10.65,Summer,Mon,136,1,31,140
10.33,0,Electronics,Rural,8.94,9.09,Winter,Wed,106,1,6,121
14.79,1,Food,Urban,5.07,13.55,Winter,Sat,89,0,13,229
14.26,0,Housewares,Suburban,4.99,13.68,Spring,Tue,126,0,23,115
8.74,0,Housewares,Suburban,3.95,8.78,Fall,Sat,165,0,44,101
10.62,1,Electronics,Urban,4.02,7.51,Spring,Thu,114,0,9,207
13.56,0,Electronics,Suburban,11.39,13.76,Winter,Fri,78,1,40,143
12.14,1,Electronics,Urban,4.02,11.76,Summer,Sat,171,1,44,246
14.33,1,Electronics,Urban,8.43,14.47,Spring,Sun,100,1,35,241
11.91,1,Electronics,Suburban,11.66,10.97,Fall,Fri,81,1,50,239
14.14,0,Food,Urban,6.44,14.83,Spring,Sun,64,0,31,94
15.11,1,Food,Urban,2.9,14.26,Summer,Sun,111,0,33,238
9.97,0,Food,Urban,4.54,11.22,Winter,Thu,110,0,46,114
12.37,0,Clothing,Urban,2.63,11.21,Spring,Sat,109,1,15,117
10.5,0,Food,Suburban,9.71,11.34,Fall,Thu,129,0,25,110
14.35,1,Electronics,Urban,7.83,13.65,Summer,Mon,63,0,34,242
11.62,1,Food,Suburban,11.28,13.38,Spring,Wed,80,0,34,222
14.25,0,Clothing,Rural,11.12,13.95,Fall,Thu,107,0,19,104
8.31,1,Housewares,Suburban,9.84,8.21,Fall,Wed,110,1,36,190
18.09,0,Food,Urban,14.81,17.71,Summer,Mon,89,0,23,92
8.58,1,Housewares,Suburban,7.6,6.62,Fall,Wed,187,1,42,197
10.24,0,Clothing,Suburban,3.4,9,Summer,Sun,99,0,21,106
13.45,0,Clothing,Urban,11.62,12.21,Winter,Thu,164,0,19,104
10.68,0,Food,Urban,3.79,10.22,Winter,Thu,69,1,2,95
13.14,0,Clothing,Suburban,10.54,13.51,Winter,Tue,113,0,12,109
8.61,1,Housewares,Rural,11.21,9.42,Fall,Sat,113,0,42,173
10.16,0,Electronics,Suburban,3.98,7.99,Spring,Sun,98,0,43,119
6.76,1,Food,Suburban,10.58,8.32,Fall,Sun,79,0,27,170
12.52,0,Food,Suburban,8.14,13.1,Summer,Mon,83,0,17,94
8.85,1,Clothing,Suburban,5.38,8.29,Fall,Thu,120,1,7,187
12.69,1,Food,Suburban,7.31,15.01,Summer,Mon,113,0,26,225
11.12,0,Housewares,Rural,10.56,11.62,Spring,Sat,117,0,13,113
15.31,1,Clothing,Urban,9.89,14.91,Fall,Sat,107,1,35,261
10.25,0,Electronics,Urban,8.61,7.72,Winter,Mon,66,1,4,117
12.06,0,Electronics,Rural,5.57,11.66,Winter,Sun,87,1,32,129
13.96,0,Clothing,Suburban,12.72,14.29,Winter,Wed,122,0,39,111
9.32,0,Food,Rural,12.61,10.03,Summer,Mon,144,0,4,103
11.7,0,Housewares,Rural,6.98,10.9,Fall,Sat,100,1,28,125
10.84,0,Food,Rural,12.16,13.5,Spring,Thu,88,1,18,107
11,0,Housewares,Rural,6.67,10.79,Spring,Thu,95,0,33,119
17.24,1,Food,Rural,6.09,17.11,Summer,Fri,164,0,51,238
14.74,1,Food,Urban,6.44,14.19,Winter,Fri,110,0,10,226
19.84,0,Housewares,Rural,10.86,21.14,Summer,Sat,91,0,44,93
13.1,0,Food,Suburban,18.67,11.76,Fall,Mon,100,1,31,116
12.27,0,Food,Urban,10.65,12.03,Winter,Sun,144,0,13,104
7.49,0,Food,Urban,9.48,7.67,Winter,Tue,80,0,10,95
21.25,1,Clothing,Suburban,10.54,20.54,Winter,Sun,111,0,16,255
12.34,0,Food,Suburban,17.82,12.03,Spring,Sun,88,1,24,99
7.93,0,Clothing,Urban,3.94,7.69,Spring,Sat,122,0,46,104
15.03,0,Electronics,Rural,12.91,14.15,Winter,Sun,87,0,15,105
10.75,1,Housewares,Urban,14.26,10.04,Spring,Mon,92,1,23,205
13.2,1,Food,Suburban,12.44,15.11,Winter,Sun,101,0,28,226
13.02,0,Food,Rural,12.78,16.54,Summer,Wed,93,0,2,120
13.78,0,Clothing,Suburban,11.43,13.25,Fall,Sat,152,1,3,128
9.32,0,Electronics,Urban,13.15,8.6,Spring,Wed,100,0,13,113
13.25,0,Electronics,Urban,7.3,13.68,Fall,Tue,132,0,18,115
9.41,0,Electronics,Urban,11.59,10.14,Summer,Tue,88,0,25,111
14.81,0,Housewares,Suburban,7.41,14.43,Winter,Thu,134,0,33,108
12.92,0,Housewares,Suburban,7.82,10.7,Spring,Tue,158,0,51,105
13.06,0,Housewares,Urban,5.66,15.29,Fall,Sun,84,0,6,123
11.73,0,Electronics,Suburban,7.39,11.38,Summer,Sun,160,0,23,124
6.69,1,Housewares,Suburban,11.13,9.36,Spring,Mon,173,1,28,171
8.14,0,Food,Suburban,10.22,7.82,Spring,Tue,123,1,18,112
12.89,1,Electronics,Rural,3.57,13.54,Fall,Mon,96,1,41,223
8.2,0,Clothing,Rural,12.1,6.68,Fall,Sun,151,1,26,122
9.89,0,Electronics,Suburban,9.01,11.6,Spring,Mon,97,0,20,112
15.08,0,Electronics,Urban,9.51,15.49,Spring,Sat,148,0,6,115
8.64,1,Electronics,Rural,24.82,9.71,Winter,Wed,161,1,34,199
15.13,1,Electronics,Urban,11.36,13.43,Fall,Sun,116,1,12,255
11.53,0,Food,Rural,3.66,11.58,Winter,Thu,102,0,37,96
17.18,1,Clothing,Urban,11.09,16.55,Fall,Fri,139,0,5,257
12.07,0,Clothing,Urban,21.34,12.55,Spring,Fri,132,1,35,117
9.56,0,Electronics,Rural,1.95,9.34,Summer,Sat,117,1,37,116
12.59,1,Electronics,Suburban,13.36,14.92,Summer,Sat,151,0,5,234
14.08,1,Food,Suburban,11.21,14.95,Winter,Sun,63,0,28,218
12.6,1,Housewares,Suburban,8.14,14.25,Fall,Sun,118,1,12,219
9.44,1,Food,Urban,8.03,11.53,Summer,Sun,85,0,11,197
13.72,0,Clothing,Urban,1.12,12.02,Fall,Sun,140,0,18,101
7.25,0,Clothing,Urban,1.77,7.85,Fall,Sun,96,0,45,98
13.31,0,Housewares,Suburban,12.94,16,Summer,Fri,119,1,14,123
14.4,0,Clothing,Suburban,6.48,14.59,Fall,Thu,153,0,6,102
13.83,0,Food,Urban,10.67,13.71,Spring,Thu,73,1,44,103
15.85,1,Food,Urban,11.95,14.66,Winter,Tue,85,0,27,227
8.73,0,Food,Rural,6.35,10.78,Fall,Mon,95,0,22,108
6.71,1,Food,Rural,12.79,6.56,Summer,Fri,149,1,32,154
9.19,0,Food,Rural,4.53,8.87,Spring,Wed,128,1,36,118
15.5,0,Housewares,Urban,14.8,15.54,Fall,Mon,64,1,3,109
11.25,0,Food,Urban,15.96,11.53,Spring,Mon,169,0,2,88
10.61,1,Electronics,Suburban,14.02,9.67,Fall,Thu,138,0,4,207
13.31,1,Food,Suburban,5.38,11.77,Winter,Tue,110,1,46,225
11.71,0,Food,Urban,7.03,11.87,Summer,Fri,159,1,43,127
14.23,1,Electronics,Rural,8.3,15.04,Spring,Thu,126,0,31,235
16.26,0,Housewares,Rural,10.76,16.48,Fall,Sat,79,0,26,99
10.16,0,Housewares,Suburban,5.85,10.38,Fall,Wed,84,0,12,94
11.78,0,Clothing,Suburban,12.12,11.74,Fall,Mon,74,1,5,116
10.37,0,Food,Urban,8.2,11.22,Fall,Sat,90,0,4,131
9.94,0,Food,Rural,7.1,9.36,Winter,Mon,131,0,6,99
11,0,Food,Rural,8.56,10.15,Winter,Fri,108,0,10,99
12.64,0,Electronics,Suburban,8.13,11.21,Fall,Sun,110,0,48,109
14.49,0,Clothing,Rural,5.59,16.22,Spring,Tue,100,0,6,87
13.53,0,Food,Urban,8.84,13.17,Winter,Mon,161,0,38,104
12.88,0,Clothing,Suburban,14,11.31,Winter,Tue,93,0,15,114
14.25,1,Housewares,Suburban,5.43,16.08,Spring,Sat,112,0,27,238
13.7,0,Housewares,Urban,8.76,15.03,Spring,Thu,80,0,23,113
11.35,1,Food,Rural,5.83,11.37,Fall,Fri,103,0,26,212
12.57,0,Clothing,Rural,4.93,12.48,Summer,Tue,143,0,22,103
10.51,1,Electronics,Rural,8.75,10.05,Fall,Wed,140,0,17,201
7.29,0,Food,Urban,8.81,8.06,Fall,Wed,92,0,3,100
17.84,1,Electronics,Urban,14.86,16.4,Summer,Sun,110,0,38,246
15.57,0,Food,Urban,9.61,16.05,Spring,Sun,132,1,1,125
7.78,0,Clothing,Urban,5.78,9.85,Spring,Fri,73,1,32,124
9.32,0,Electronics,Suburban,8.22,9.86,Summer,Tue,201,0,14,123
11.16,0,Clothing,Rural,7.5,11.71,Fall,Thu,174,1,42,114
15.14,1,Food,Suburban,7.65,13.65,Summer,Wed,108,0,40,236
14.51,0,Food,Suburban,6.81,12.72,Summer,Fri,132,1,45,114
9.6,1,Food,Urban,9.92,9.04,Spring,Sat,143,0,28,186
11.61,1,Food,Rural,9.49,12.9,Winter,Thu,95,1,3,217
10.67,0,Clothing,Suburban,4.54,10.81,Spring,Mon,95,0,26,81
10.22,0,Food,Urban,6.46,10.22,Summer,Thu,165,0,33,101
14.36,0,Food,Rural,7.5,15.72,Spring,Mon,119,1,39,123
10.22,0,Housewares,Suburban,8.98,9.69,Fall,Mon,146,1,1,109
11.48,1,Electronics,Rural,10.27,10.69,Winter,Sat,153,1,17,228
10.43,1,Electronics,Suburban,7.69,8.69,Spring,Thu,198,1,3,214
21.82,1,Electronics,Suburban,6.87,23.02,Fall,Thu,95,1,18,277
9.42,0,Electronics,Suburban,12.3,9.34,Summer,Wed,93,0,3,103
14.98,1,Electronics,Suburban,9.01,15.02,Fall,Sun,104,0,49,235
12.74,1,Food,Suburban,6.97,13.38,Winter,Sat,110,0,48,227
16.48,1,Electronics,Urban,4.37,17.16,Spring,Thu,123,0,40,240
10.45,1,Food,Suburban,4.59,10.7,Fall,Sat,163,0,7,203
14.86,0,Electronics,Rural,12.34,14.53,Winter,Thu,93,1,11,129
12.04,0,Electronics,Rural,9.45,13.32,Fall,Wed,115,0,14,114
9.9,0,Clothing,Suburban,4.18,9.16,Winter,Tue,72,0,12,92
11.2,1,Electronics,Suburban,12.17,12.01,Winter,Sun,112,1,20,232
11.98,0,Clothing,Urban,8.1,13.45,Winter,Mon,83,1,5,104
14.09,0,Clothing,Urban,6.08,12.76,Fall,Tue,99,1,19,120
10.54,1,Housewares,Urban,10.86,12.55,Spring,Sun,100,0,47,207
12.84,0,Housewares,Suburban,9.99,11.96,Winter,Mon,100,1,39,112
6.46,0,Electronics,Suburban,15.46,7,Winter,Fri,104,0,9,99
12.46,1,Housewares,Rural,10.57,11.71,Winter,Fri,84,1,41,231
8.51,0,Clothing,Rural,29.74,7.57,Fall,Fri,148,1,12,106
12.45,1,Food,Suburban,4.95,13.25,Winter,Mon,151,0,33,219
14.83,1,Housewares,Suburban,9.62,13.62,Winter,Tue,147,0,41,224
17.69,0,Food,Urban,8.88,17.85,Summer,Wed,192,0,43,95
12.88,1,Electronics,Suburban,5.42,13.28,Fall,Thu,133,0,52,221
15.94,1,Clothing,Urban,13.18,14.63,Summer,Wed,105,0,29,234
11.75,0,Clothing,Urban,14.34,10.1,Spring,Fri,91,0,44,104
8.55,0,Food,Urban,6.3,8.24,Winter,Thu,128,1,20,112
14.48,1,Food,Rural,11.04,13.43,Fall,Wed,77,0,42,237
20.64,1,Housewares,Rural,11.57,20.64,Spring,Tue,91,0,15,250
12.22,0,Electronics,Urban,10.38,11.57,Winter,Fri,124,1,45,134
10.88,0,Electronics,Rural,1.2,11.75,Spring,Thu,73,1,37,109
12.67,0,Food,Rural,4.72,13.4,Winter,Mon,193,0,40,101
8.83,0,Electronics,Rural,12.83,8.83,Spring,Sun,103,0,28,104
7.77,1,Food,Urban,7.03,8.27,Spring,Fri,101,0,40,176
15.14,0,Electronics,Suburban,11.3,14.58,Winter,Sun,159,1,34,141
12.34,0,Clothing,Urban,6.07,13.42,Summer,Thu,193,1,26,124
7.92,0,Electronics,Suburban,3.05,7.74,Summer,Mon,117,1,12,112
13.21,1,Clothing,Urban,7.04,15.33,Summer,Wed,161,1,24,254
14.75,0,Clothing,Suburban,7.96,14.99,Summer,Sun,96,1,40,126
8.63,0,Food,Urban,7.57,10.16,Summer,Wed,123,1,21,116
19.7,1,Food,Urban,11.53,18.63,Fall,Sat,134,1,17,282
17.03,0,Housewares,Urban,9.34,15.51,Spring,Sat,90,1,30,106
16.01,0,Clothing,Urban,7.38,15.78,Summer,Wed,98,0,37,114
12.24,0,Food,Urban,6.41,11.8,Fall,Thu,119,0,12,116
10.07,0,Food,Rural,7.51,10.7,Spring,Mon,130,0,37,104
10.02,0,Clothing,Rural,7.59,10.17,Fall,Sun,70,1,37,121
9,0,Clothing,Suburban,7.21,6.89,Spring,Sat,134,0,6,88
15.11,0,Food,Suburban,10.71,14.4,Summer,Sun,111,1,47,108
11.85,0,Electronics,Suburban,8.76,12.14,Winter,Thu,117,1,32,130
10.85,0,Electronics,Suburban,8.39,8.96,Winter,Tue,151,1,29,129
10.08,0,Housewares,Urban,7.19,9.73,Fall,Wed,89,1,11,117
19.96,0,Electronics,Rural,4.64,18.35,Summer,Sat,136,1,21,95
13.24,0,Electronics,Rural,17.75,12.59,Fall,Tue,105,0,13,117
11.61,0,Electronics,Rural,8.22,10.6,Spring,Wed,95,0,11,109
18.32,0,Electronics,Urban,6.58,18.51,Winter,Thu,137,0,28,116
9.81,0,Food,Suburban,17.04,9.36,Spring,Fri,58,0,13,79
7.14,1,Clothing,Urban,14.31,8.03,Spring,Fri,105,1,24,198
14.82,1,Food,Suburban,15.49,12.9,Winter,Sun,81,1,1,246
8.36,1,Clothing,Urban,13.86,7.43,Summer,Wed,122,1,12,199
7.75,1,Electronics,Urban,17.09,7.31,Spring,Sun,126,0,47,178
10.81,1,Clothing,Urban,6.71,10.08,Summer,Sat,133,0,31,204
15.75,0,Food,Suburban,11.34,14.4,Winter,Mon,93,1,50,105
9.01,1,Housewares,Urban,5.96,8.76,Spring,Sun,92,0,27,199
19.66,0,Housewares,Suburban,8.82,17.67,Spring,Thu,131,0,13,86
12.18,0,Clothing,Rural,5.64,13,Spring,Tue,100,1,37,113
11.84,0,Food,Rural,9.45,11.83,Winter,Sat,89,0,5,119
17.46,0,Electronics,Urban,10.14,17.79,Summer,Tue,123,1,17,114
7.97,1,Food,Suburban,8.15,6.46,Winter,Sun,96,1,46,185
13.39,1,Clothing,Suburban,8.65,13.94,Summer,Tue,157,0,3,231
13.07,1,Food,Rural,8.66,13.2,Spring,Wed,80,0,42,224
8.33,0,Food,Suburban,8.18,6.82,Winter,Tue,133,0,5,96
9.4,0,Housewares,Suburban,7.21,10.03,Summer,Tue,144,0,39,115
25.73,1,Housewares,Suburban,12.52,25.95,Spring,Mon,91,0,45,256
17.04,0,Food,Suburban,5.61,16.7,Fall,Fri,167,1,41,109
14.1,0,Food,Urban,14.83,15.6,Summer,Thu,119,0,28,124
10.32,0,Food,Urban,11.01,11.07,Spring,Sat,75,0,24,117
17.81,0,Electronics,Urban,10.19,17.73,Summer,Fri,68,0,25,113
13.12,0,Food,Suburban,9.99,11.75,Fall,Sun,136,0,3,113
8.35,0,Housewares,Urban,9.13,7.04,Winter,Thu,111,1,24,111
14.05,0,Clothing,Rural,7.65,14.24,Winter,Mon,102,0,39,109
12.31,0,Food,Suburban,6.37,13.72,Fall,Tue,195,1,27,116
12.01,1,Clothing,Urban,13.52,10.85,Spring,Thu,108,0,50,234
13.07,0,Housewares,Suburban,7.78,13.4,Spring,Sun,126,1,9,111
13.85,0,Food,Suburban,10.49,14.39,Winter,Thu,105,0,40,115
12.96,1,Food,Rural,2.58,12.67,Summer,Sat,114,1,38,245
11.09,1,Housewares,Suburban,10.63,10.8,Winter,Sat,151,1,23,217
13.83,0,Food,Urban,2.83,12.6,Winter,Fri,68,1,14,112
15.19,0,Food,Suburban,10.5,15.18,Fall,Mon,116,1,41,106
12.11,0,Food,Suburban,8.7,13.47,Summer,Sun,211,0,27,122
12.97,0,Electronics,Rural,6.68,12.62,Spring,Sat,106,1,48,121
12.77,0,Food,Suburban,7.48,14.57,Winter,Sat,156,0,45,124
10.74,0,Food,Urban,8.29,10.19,Fall,Sun,114,1,9,110
11.09,0,Electronics,Suburban,8.23,9.79,Fall,Fri,85,0,47,119
12.69,0,Food,Suburban,15.61,11.24,Summer,Thu,54,0,11,103
15.68,1,Food,Urban,13.32,13.78,Fall,Sat,87,1,24,256
7.01,0,Food,Urban,10.39,6.79,Winter,Mon,64,1,18,107
8.91,0,Housewares,Urban,10.08,6.98,Winter,Mon,79,0,18,110
8.17,0,Clothing,Suburban,7.84,6.97,Winter,Thu,152,0,43,94
17.85,0,Clothing,Rural,10.49,18.08,Fall,Tue,102,0,25,111
11.23,0,Food,Urban,9.55,11.32,Winter,Tue,85,0,37,106
18.88,0,Electronics,Urban,9.89,19.29,Fall,Tue,154,1,23,115
9.49,0,Clothing,Suburban,12.46,10.08,Fall,Sat,70,0,20,102
13.54,0,Food,Urban,3.35,12.05,Winter,Sat,99,1,10,100
7.66,0,Clothing,Rural,6.47,6.06,Fall,Fri,98,0,23,94
15.53,0,Housewares,Urban,4.02,16.36,Winter,Fri,105,0,21,106
14.56,0,Electronics,Urban,15.36,14.88,Spring,Wed,77,1,13,126
15.48,0,Clothing,Urban,7.98,13.36,Summer,Sun,121,0,28,110
11.93,0,Housewares,Rural,11.29,13.84,Winter,Tue,157,0,49,92
15.86,1,Electronics,Rural,6.99,15.55,Summer,Wed,86,1,8,247
12.78,1,Electronics,Suburban,8.96,12.54,Summer,Sat,115,0,23,230
9.66,0,Food,Suburban,8.71,7.96,Winter,Fri,130,1,41,110
12.72,1,Housewares,Urban,7.42,11.92,Spring,Mon,106,1,2,222
15.17,0,Food,Urban,12.32,12.4,Fall,Wed,76,0,12,118
13.64,1,Food,Urban,8.93,14.97,Summer,Tue,69,1,11,240
8.15,0,Food,Suburban,5.08,9,Winter,Tue,99,0,37,99
9.51,0,Electronics,Suburban,6.54,8.99,Fall,Tue,159,0,21,102
9.51,0,Food,Suburban,8.39,9.19,Spring,Fri,126,0,42,101
8.92,0,Food,Suburban,8.35,9.63,Summer,Sat,118,0,21,99
13.6,0,Electronics,Rural,9.54,13.13,Summer,Mon,145,1,37,132
10.02,0,Clothing,Rural,9.09,11.63,Summer,Mon,94,0,7,99
14.03,1,Electronics,Suburban,12.69,16,Spring,Fri,106,1,43,235
7.62,1,Electronics,Suburban,14.64,7.23,Winter,Fri,96,0,22,167
17.22,1,Electronics,Suburban,11.92,17.05,Winter,Wed,157,1,45,275
11.58,1,Housewares,Suburban,3.94,11.84,Fall,Sat,97,0,30,205
14.95,0,Food,Rural,9.24,13.74,Summer,Sat,162,1,30,119
10.82,0,Clothing,Suburban,13.17,9.62,Fall,Wed,96,0,3,110
11.92,1,Food,Rural,14.07,12.7,Spring,Tue,103,1,22,224
13.03,0,Clothing,Urban,16.87,14.42,Spring,Thu,105,0,42,117
11.71,0,Clothing,Urban,9.1,11.13,Fall,Sat,143,0,46,115
